Post_id,Price,Bedroom,Bathroom,Sqft,Latitude,Longitude,Description,Latlng,Postal_code
 6437081285,1980.0,2.0,2.0,750.0,43.795002,-79.266049,"
        
**Bright And Beautiful 2-Bedroom Suite Located In The Heart Of Scarborough**Rare Find With 2Parking*Spacious Practical Layout With Wood Flooring Throughout Living**Bedrooms With Upgraded Berber Carpet**Minutes To Major Highway And Go Station**Shopping, Entertainment, School And Recreation Centre At Doorstep**Kitchen With Upgraded Appliances And Breakfast Bar**Living And Dining Combined With Walkout To Balcony**Large Master With Walk-In Closet** And Much More!
Extras: Fridge, Stove With Oven, Microwave W Fan, Dishwasher, Washer And Dryer. All Existing Windows Coverings And All Existing Light Fixtures*Next To Entrance 2 Parking Spots Included (Tandem)*1 Large Locker Included Located Same Level As Parking!

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.795002,-79.266049",M1S 3R5
 6437074587,3700.0,2.0,2.0,950.0,43.644881,-79.376095,"
        
Beautiful And Bright Corner Lower Penthouse Unit. Stylishly Furnished And Immaculate. Ready For You To Move In, Just Bring Your Clothes And Favourite Things. Awesome Amenities Incl., Swimming Pool, Sauna, Gym, Yoga Room, Party Room And All Utilities Except Cable.
Extras: Stove, Built-In Dishwasher, Laundry And Dryer, List Of Furnishings Available, Great Landlord.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.644881,-79.376095",M5E
 6437076335,3725.0,2.0,2.0,950.0,43.671225,-79.382381,"
        
Great And Fantastic Location. Brand New Luxury Exhibit Condo W/Great Amenities, At Upscale Area Bloor St. & Avenue Rd. Close To The Most Exclusive Shopping Area Known As The ""Mink Mile"", Viewing To The Cn Tower Landmark, Royal Ontario Museum, Queen's Park, University Of Toronto & Yonge/Bloor Subway. This Spacious 2 Bedroom Condo Offers A Great Open Concept Living/Dining Layout. Gorgeous Granite Counter Top Kitchen W/Granite Island, Engineered Hardwood Floor.
Extras: Stainless Steel Fridge, Cook Top/Oven, Hood/Fan/Microwave And Dishwasher, Washer & Dryer, Electric Light Fixtures. Parking & Locker, Exercise Room, Party/Meeting Rooms, Roof Top Terrace And Security System.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.671225,-79.382381",M7A 2E6
 6437070816,3190.0,2.0,2.0,950.0,43.671225,-79.382381,"
        
Brand New Luxurious ""Exhibit Residences"" In Annex Most Sought After Location. Southwest Bright Corner Unit. Spacious 2-Bedrooms + 2 Full Baths. Parking & Locker Included. Upgraded Miele Built-In Appliances. Wood Floor Thru-Out. First Class 2 Floors Of Amenities + 24-Hour Concierge. Right Across From Rom. Steps To St. George Subway, World Class Shopping On Yorkville, Dining & Entertaining. 10 Minutes Walk To U Of T. Aaa Tenants Only.
Extras: Existing Electric Light Fixtures, Miele:[Fridge, Glass Surface Cooktop, Oven & Dishwasher], Stainless Steel Microwave Oven, Quartz Countertop, Upgr Backsplash, Existing Window Coverings, Full-Size Washer & Dryer, One Parking + One Locker.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.671225,-79.382381",M7A 2E6
 6437073155,3200.0,2.0,2.0,950.0,43.605647,-79.501321,"
        
Stunning Fully Furnished 2 Bedroom Ph Unit. Features Higher 10Ft Floor To Ceiling Windows With Breathtaking Views Of Lake And City Skyline. 3 Walk-Outs To Large Tiled Balcony, With Gas Line Hook-Up For Bbq. Gorgeous Modern Designer Kitchen, Granite Counters With High High End Miele Fridge And B/I Ss Appliances. Features Designer Lighting & Energy Saving Pot Lights. Includes One Parking Spot. Just Move In & Enjoy The Waterfront Lifestyle At Your Doorstep.
Extras: **Fully Furnished Ph Unit** Some Furnishing May Be Removed As Per Tenant, Ss Appliances, Over Sized Laundry Closet, Gas Line On Balcony For Bbq, Best Of Building Amenities, Indoor Pool, Gym, Roof Top Deck Garden, Bbq Area, 10 Ft Ceilings

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.605647,-79.501321",M8V 2Y1
 6417058886,2380.0,2.0,2.0,,43.855191,-79.341455,"
        
Luxurious Suite Featuring 2+1 Bedrooms, 9 Ft. Ceilings, Premium Wood Flooring Throughout. All Upgrades. Granite Counter Tops With Breakfast Bar, Top Of The Line Kitchen Cabinets, Porcelain Tiles In Bathrooms. Open Concept With A Unique And Wonderful Floor Plan. The 500 Square Ft Terrace Offers Privacy And Wonderfully Landscaped Like Living In A House But With All The Amazing Condo Amenities.Walking To Top Ranking Schools (Unionville High, Coledale, St Justin)
Extras:Exclusive Use Of S/S Fridge, S/S Stove, S/S Built-In Dw, S/S Microwave Hood Range, Washer & Dryer. Hunter Douglas Blinds In Living Rm. All Window Coverings & Blinds, All Elf's. Amenities Include: Gym, Visitor Parking, Sauna, Swimming Pool.


Dianne Ali
Cell:  

(PLEASE TEXT FOR FASTER RESPONSE)    ","43.855191,-79.341455",L3R 6B2
 6437068186,2995.0,1.0,1.0,850.0,43.643213,-79.402242,"
        
A+++ Fully Furnished, Executive Penthouse Suite! Enjoy Luxurious Amenities (On A Pay-Per-Use Basis) From The Exclusive Thompson Toronto Hotel: Room Service, Housekeeping, Laundry And Dry-Cleaning, In-Room Spa Services, Personal Trainers, Private Car Service, Pet Services, Grocery Delivery, Catered Dining/Events, A Screening Room, The Hotel's Legendary Lobby Bar, Restaurants, And Rooftop Infinity Pool Lounge Area... And It Gets Even Better!
Extras: Within The Cozy Confines Of Thompson Residences, Your Building Boasts Its Own Gym And Business Lounge, In Addition To One Of North America's Longest Rooftop Infinity Pools And Toronto's Best Skybar/Lounge (Both Overlooking The City).

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.643213,-79.402242",M5V 2V8
 6437069416,3190.0,2.0,2.0,1100.0,43.65796,-79.377088,"
        
Amazing Loft In The Historic Merchandise Building . Gorgeous Upgraded 2 Bedroom, 2 Washroom Loft With Tons Of Closet Space & Storage. Polished Concrete Floors, Soaring 12' Ceilings, Huge Wall Of Windows, Unobstructed View Of The City And Much More. Walk To Subway, Dundas Square, St. Lawrence Market, Great Shops & Restaurants. Amazing Building Amenities Incl Concierge, Large Gym, Basketball Crt, Party Rms, Billiards, Beautiful Rooftop W/ Bbq, Salt Water Pool.
Extras: Stainless Steel Fridge, Stove, Built In Dishwasher, Built In Microwave, Closet Organizer, Front Load Washer, Dryer, Granite Counters, Window Coverings, Parking And Locker.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.65796,-79.377088",M5B 2R2
 6403153298,2000.0,2.0,2.0,,43.579791,-79.623804,"
        
Excellent Location *Steps To Cooksville Go And Public Transit* Stunning Two Bedroom Condominium With Two Washrooms.* Corner Unit* Easy Access To All Amenities, Schools, Square One, Shopping, Hospitals And Highway 401, 403, And Qew. Very Bright And Spacious Unit. Great Building Amenities. 24 Hrs Security.
Extras:All Existing Appliances: Fridge, Stove, B/I Dishwasher, Dryer & Washer. All Existing Light Fixtures, Window Coverings.


Dianne Ali
Cell:  

(PLEASE TEXT FOR FASTER RESPONSE)    ","43.579791,-79.623804",L5B 3Z2
 6437066664,2860.0,2.0,2.0,650.0,43.645829,-79.376385,"
        
Lcation, Location Location, L Tower Building <<<... One Br+Den Converted Into Second Br W/ 3 Full Baths... >>>.Facing North With City View .9 Ft Ceiling, Luxurious Finishes, Hardwood Fl, Modern Kitchen Cabinetry, Miele Appliances, Granite Kitchen Countertop, Floor To Ceiling Windows, Huge Walk In Closet, Steps To Path, Union Station, Financial District, St Lawrence Market, Shops & Fine Dining. Amenities Include Spa, Sauna, Yoga Studio, Pool, Gym.......
Extras: All B/I Appliances: Stove, Fridge, Hood Fan, Dishwasher, Microwave, Washer, Dryer. 1 Parking. Tenant Must Have Tenant Insurance And Pays Own Hydro! List Of Furniture Will Be Given On Signing An Offer To Lease.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.645829,-79.376385",M5E 0A6
 6437063982,2700.0,2.0,1.0,850.0,43.63911,-79.385149,"
        
Fantastic Location Right In The Middle Of Harborfront And All The Major Attractions. Walk To Financial District And Live On The Waterfront. Close To Island Airport And Union Pearson Express. Fabulous 2 Bed/1 Bath Open Concept Design With Plenty Of Windows And Unobstructed City And Lake Views. Newly Renovated, Fully Furnished And Well-Decorated With Executive Details. Steps To Transit, Restaurants, Cafes, Stores, Recreational Trails, Parks And Many More
Extras: Fully Furnished. Parking Available For Additional 150$. See Attachment

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.63911,-79.385149",M5J
 6437061877,2100.0,1.0,1.0,650.0,43.701396,-79.396056,"
        
Luxury Living! Allure Condo In The Younge/Davisville Neighbourhood. In The Centre Of It All! Steps From Davisville Station, Shopping, Cafes, Restaurants. This Unit Boasts Upgraded Appliances, 9 Ft Ceilings, Open Concept Plans, Lots Of Natural Light. 24 Hour Concierge / Security.
Extras: Miele Refrigerator, Cooktop Oven, Dishwasher, Microwave & Whirlpool Front Load Washer & Dryer, 1 Locker, 5 Star Amenities, Roof Top Patio W Bbqs, Free Visitor Parking. Tenant Pays Own Hydro, Water & Purchase Tenant Insurance.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.701396,-79.396056",M4S 1N6
 6407129049,2195.0,2.0,1.0,,43.6655,-79.4378,"
        
South East Corner Suite Located In The Junction's Brand New Fuse Condominium. Spacious 2 Bedroom W/ One Washroom. Spacious Balcony W/ South East Lake And City Views. Hardwood Laminate Flooring Throughout. S/S Appliances With Breakfast Bar In Kitchen. Master W/ Double Closet And Wrap Around Views. 2nd Bedroom Walkout To Balcony. Food Basics Grocery & Shoppers @ Ground Level. Close To Lansdowne Ttc. Parking & Locker Included. Check Out Virtual Tour Video.
Extras:S/S Kitchen Appliances, Fridge, Microwave, B/I Dishwasher, Washer/Dryer. Custom Blackout Blinds. Tenant Pays Hydro. Excellent Building Amenities: Gym, 3rd Floor Roof Top Garden Terrace, Party Room, Theater Room And Visitor Parking

Dianne Ali
Cell:  

(PLEASE TEXT FOR FASTER RESPONSE)    ","43.6655,-79.4378",M6H 4B9
 6437059974,2400.0,1.0,1.0,650.0,43.669549,-79.381903,"
        
Spacious 1+Den, Excellent Layout, 24 Hr Concierge, Fabulous Amenities, Steps To Subway, One Parking Extras:Fridge, Stove, B/I Dishwasher, B/I Microwave Oven, Washer, Dryer, Move In Anytime

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.669549,-79.381903",M4Y 2W7
 6416015444,2250.0,2.0,1.0,,43.702362,-79.419044,"
        
Fabulous Midtown Location In Forest Hill, Boutique 6-Storey Low Rise, Only 24 Units. Herringbone Hardwood Floor, 9' Ceiling, Crown Moulding, 2 Juliette Balconies. Enjoy Rooftop Garden & Bbq With Beautiful Views Of The City. Modern/Equipped Exercise Room. A Short Walk To Forest Hill Village, Shops, Restaurants, Schools And Library. Close To Parks, Paths, Ttc At Your Door. Tandem Parking (2 Cars Fit In Spot) Available At $150 Extra Per Month.
Extras:All Elfs, California Shutters, Fridge, Stove, B/I Dishwasher, B/I Microwave, Full Size Washer/Dryer. A/C, Hydro, Heat, Water And Large Locker Included. Underground Parking Spot Holds 2 Cars ($150/Mth Extra) With Adjacent Locker.


Dianne Ali
Cell:  

(PLEASE TEXT FOR FASTER RESPONSE)    ","43.702362,-79.419044",M5P 2X5
 6437057431,2400.0,2.0,1.0,850.0,43.641278,-79.419884,"
        
Available Immediately. Enjoy Carefree Living In This Newly Renovated, Upper Level, 2 Bedroom, 1 Bathroom Townhouse. Features Include Laminate Flooring Throughout, Open Concept Main Level, Gourmet Kitchen With Custom Backsplash, New Ss Appliances & Breakfast Bar, Gas Fireplace, Ensuite Laundry, Private Patio (Bbq`s Allowed). Located In The Middle Of King West, Liberty Village And Queen West With Access To Ttc Close By.
Extras: Includes: Fridge, Stove, Dishwasher, Washer & Dryer.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.641278,-79.419884",M6J 3W6
